stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
st_maty,"Maty",47.24009704589844,5.993711948394775,1,,0
st_croix_de_palente,"Croix de Palente",47.25728225708008,6.042309761047363,1,,1
st_chaleze__la_canaie,"Chalèze - La Canaie",47.266456604003906,6.10660982131958,1,,0
st_naitoure,"Naitoure",47.261817932128906,5.986928939819336,1,,0
st_les_auxons__les_chenes,"Les Auxons - Les Chênes",47.301513671875,5.968253135681152,1,,0
st_chalezeule__piscine_chalezeule,"Chalezeule - Piscine Chalezeule",47.26648712158203,6.072530746459961,1,,1
st_montferrandlechateau__stade,"Montferrand-le-Château - Stade",47.175933837890625,5.911326885223389,1,,0
st_rochelezbeaupre__rosiers,"Roche-lez-Beaupré - Rosiers",47.274505615234375,6.106783866882324,1,,0
st_devecey__route_de_besancon,"Devecey - Route de Besançon",47.32703399658203,6.008044242858887,1,,0
st_buffon,"Buffon",47.255157470703125,6.018673419952393,1,,0
st_serrelessapins__horizon,"Serre-les-Sapins - Horizon",47.24876403808594,5.937078475952148,1,,0
st_edison,"Edison",47.23286437988281,5.973653316497803,1,,0
st_mamirolle__ferme_bulle,"Mamirolle - Ferme Bulle",47.207149505615234,6.145655155181885,1,,0
st_pont_sncf,"Pont SNCF",47.25022888183594,6.025522232055664,1,,0
st_parc_urbain,"Parc Urbain",47.214969635009766,5.975275039672852,1,,1
st_chamars,"Chamars",47.23358154296875,6.02001953125,1,,1
st_thise__centre_bourg,"Thise - Centre Bourg",47.28277587890625,6.077205657958984,1,,0
st_trois_chatels,"Trois Châtels",47.226871490478516,6.036683082580566,1,,0
st_chatillonleduc__clos_des_pins,"Châtillon-le-Duc - Clos des Pins",47.29509353637695,5.993393421173096,1,,0
st_epoisses,"Epoisses",47.222415924072266,5.972622871398926,1,,1
st_torpes__verne,"Torpes - verne",47.16912841796875,5.888500213623047,1,,0
st_ateliers_municipaux,"Ateliers Municipaux",47.235679626464844,5.995203018188477,1,,0
st_courtils,"Courtils",47.2650146484375,6.046069145202637,1,,0
st_lycee_st_paul,"Lycée St Paul",47.24567413330078,6.035233020782471,1,,1
st_lilas,"Lilas",47.260704040527344,6.041794300079346,1,,1
st_feuilles_dautomne,"Feuilles d'Automne",47.263641357421875,6.02280855178833,1,,0
st_chavanney,"Chavanney",47.22266387939453,6.013693809509277,1,,0
st_savary,"Savary",47.25605392456055,6.00391149520874,1,,0
st_les_auxons__lotissement,"Les Auxons - Lotissement",47.29613494873047,5.9465250968933105,1,,0
st_rancenay__carrefour,"Rancenay - Carrefour",47.19049072265625,5.947513580322266,1,,0
st_saintvit__planches,"Saint-Vit - Planches",47.183223724365234,5.8123297691345215,1,,0
st_languedoc,"Languedoc",47.218772888183594,5.964963912963867,1,,1
st_psb,"PSB",47.25962829589844,6.015688419342041,1,,0
st_grandfontaine__les_corvees,"Grandfontaine - Les Corvées",47.199066162109375,5.906477451324463,1,,0
st_port_joint,"Port Joint",47.23397445678711,6.037079811096191,1,,0
st_pugey__bas_bonnet_rond,"Pugey - Bas Bonnet Rond",47.1738166809082,5.997326850891113,1,,0
st_carriere,"Carrière",47.2638053894043,6.027466773986816,1,,0
st_afpa,"AFPA",47.246795654296875,5.996379852294922,1,,1
st_ecolevalentin__platine,"École-Valentin - Platine",47.275245666503906,5.999265670776367,1,,1
st_quatrouillots,"Quatrouillots",47.26511764526367,6.012372970581055,1,,0
st_fontenottes,"Fontenottes",47.23804473876953,6.036372661590576,1,,0
st_mazerolleslesalin__place_du_village,"Mazerolles-le-Salin - Place du Village",47.24104309082031,5.869688987731934,1,,1
st_montferrandlechateau__maison_de_retraite,"Montferrand-le-Château - Maison de Retraite",47.190834045410156,5.924722194671631,1,,0
st_cras_rougeot,"Cras Rougeot",47.21662902832031,6.003166198730469,1,,0
st_sansonnets,"Sansonnets",47.26386260986328,6.013438701629639,1,,0
st_leclerc,"Leclerc",47.24275207519531,6.014496803283691,1,,1
st_granvelle,"Granvelle",47.23529815673828,6.025420188903809,1,,1
st_chalezeule__abreuvoir,"Chalezeule - Abreuvoir",47.260353088378906,6.070448875427246,1,,0
st_lycee_ledoux,"Lycée Ledoux",47.25352096557617,6.001251220703125,1,,0
st_breme,"Brême",47.2484130859375,6.0575151443481445,1,,0
st_mermoz_dia,"Mermoz dia",47.24747085571289,6.0375800132751465,1,,0
st_larnod__maltournee,"Larnod - Maltournée",47.19236755371094,5.981683731079102,1,,0
st_ampere,"Ampère",47.237037658691406,5.988495826721191,1,,0
st_chevroz__rue_des_fontaines,"Chevroz - Rue des Fontaines",47.333011627197266,5.998246192932129,1,,0
st_pugey__chemin_du_loup,"Pugey - Chemin du Loup",47.16828155517578,5.999014854431152,1,,0
st_pirey__monument,"Pirey - Monument",47.262115478515625,5.965305328369141,1,,0
st_blum,"Blum",47.25811767578125,6.0234375,1,,0
st_pelousey__lotissement,"Pelousey - Lotissement",47.27711868286133,5.926454067230225,1,,0
st_croizat,"Croizat",47.22157287597656,5.95997953414917,1,,0
st_gauguin,"Gauguin",47.21773147583008,5.976015567779541,1,,0
st_heitz,"Heitz",47.24421691894531,6.043747425079346,1,,0
st_beure__vierge,"Beure - Vierge",47.20507049560547,5.999650001525879,1,,0
st_bouquet_de_soleils,"Bouquet de Soleils",47.26593017578125,6.023613452911377,1,,0
st_debussy,"Debussy",47.25885772705078,6.039131164550781,1,,0
st_david,"David",47.237152099609375,6.006033897399902,1,,0
st_nancray__maisons_comtoises,"Nancray - Maisons Comtoises",47.23942947387695,6.184912204742432,1,,0
st_avanneaveney__chenoz,"Avanne-Aveney - Chenoz",47.2088623046875,5.9698638916015625,1,,0
st_rosemont,"Rosemont",47.22500991821289,5.995159149169922,1,,0
st_cimetiere_st_claude,"Cimetière St Claude",47.26140213012695,6.01984977722168,1,,0
st_brossolette_greta,"Brossolette Greta",47.24896240234375,6.003408908843994,1,,0
st_ecolevalentin__valentin,"École-Valentin - Valentin",47.27753448486328,5.9935784339904785,1,,0
st_les_auxons__maupommier,"Les Auxons - Maupommier",47.3010139465332,5.963108062744141,1,,1
st_chopin,"Chopin",47.26237869262695,6.040292263031006,1,,1
st_osselleroutelle__arenthon,"Osselle-Routelle - Arenthon",47.157249450683594,5.856680870056152,1,,0
st_osselleroutelle__eglise,"Osselle-Routelle - Eglise",47.14262390136719,5.855437278747559,1,,1
st_tallenay__centre,"Tallenay - Centre",47.30461883544922,6.0218119621276855,1,,0
st_fontain__combotte,"Fontain - Combotte",47.187782287597656,6.052837371826172,1,,0
st_chalezeule__fontaine,"Chalezeule - Fontaine",47.25920867919922,6.0752105712890625,1,,0
st_franois__quatre_journaux,"Franois - Quatre Journaux",47.21846008300781,5.944237232208252,1,,0
st_ecolevalentin__mairie,"École-Valentin - Mairie",47.27079391479492,5.983546257019043,1,,1
st_pelousey__vert_village,"Pelousey - Vert Village",47.27439880371094,5.9133734703063965,1,,0
st_nicolas_bruand,"Nicolas Bruand",47.25144958496094,6.025612831115723,1,,0
st_osselleroutelle__pres_noue,"Osselle-Routelle - Prés Noue",47.167503356933594,5.8495049476623535,1,,0
st_larnod__gare,"Larnod - Gare",47.183929443359375,5.963699817657471,1,,0
st_rochelezbeaupre__cimetiere,"Roche-lez-Beaupré - Cimetiere",47.2724494934082,6.110182762145996,1,,1
st_novillars__mairie,"Novillars - Mairie",47.285438537597656,6.135766983032227,1,,1
st_torpes__gare,"Torpes - Gare",47.165977478027344,5.891192436218262,1,,1
st_la_chenaie,"La Chênaie",47.2353515625,5.964474678039551,1,,0
st_amagney__prairie,"Amagney - Prairie",47.30480194091797,6.1516499519348145,1,,0
st_polyclinique,"Polyclinique",47.21643829345703,5.977323055267334,1,,0
st_rochelezbeaupre__commerce,"Roche-lez-Beaupré - Commerce",47.275184631347656,6.113104820251465,1,,0
st_velotte,"Velotte",47.21931838989258,6.011310577392578,1,,0
st_serrelessapins__gare,"Serre-les-Sapins - Gare",47.24018096923828,5.933089256286621,1,,0
st_amagney__combe_lancon,"Amagney - Combe Lançon",47.29360580444336,6.136175632476807,1,,0
st_vaire__village,"Vaire - Village",47.28284454345703,6.153063774108887,1,,1
st_franois__zi,"Franois - Z.I.",47.229671478271484,5.931768417358398,1,,0
st_byanssurdoubs__primaire,"Byans-sur-Doubs - Primaire",47.11750793457031,5.857223033905029,1,,0
st_boussieres__centre,"Boussières - Centre",47.15842819213867,5.9014997482299805,1,,1
st_marchauxchaudefontaine__champs_de_foire,"Marchaux-Chaudefontaine - Champs de Foire",47.32423400878906,6.1366801261901855,1,,0
st_casernes,"Casernes",47.237060546875,6.003943920135498,1,,0
st_mamirolle__haltegarderie,"Mamirolle - Halte-Garderie",47.197872161865234,6.156260013580322,1,,0
st_morre__roc_clair,"Morre - Roc Clair",47.22864532470703,6.069268226623535,1,,0
st_antoine,"Antoine",47.27598190307617,6.012526035308838,1,,0
st_saone__college_de_saone,"Saône - Collège de Saône",47.22661590576172,6.113842964172363,1,,0
st_bruyeres,"Bruyères",47.256591796875,6.024989604949951,1,,0
st_gennes__bascule,"Gennes - Bascule",47.24497985839844,6.120509147644043,1,,0
st_fontain__vierge,"Fontain - Vierge",47.19313049316406,6.000062465667725,1,,0
st_chemin_des_planches,"Chemin des Planches",47.26709747314453,6.037588119506836,1,,0
st_amagney__fontaine,"Amagney - Fontaine",47.30591583251953,6.15020751953125,1,,0
st_gaiffe,"Gaiffe",47.24266815185547,6.041244983673096,1,,1
st_carmes,"Carmes",47.23626708984375,6.026047229766846,1,,1
st_vesoul,"Vesoul",47.25306701660156,6.016209602355957,1,,1
st_revolution,"Révolution",47.24046325683594,6.022952079772949,1,,1
st_pierre_et_marie_curie,"Pierre et Marie Curie",47.26089096069336,6.044990539550781,1,,0
st_amagney__douraise,"Amagney - Douraise",47.304779052734375,6.145305156707764,1,,0
st_saintvit__zone_des_belles_ouvrieres,"Saint-Vit - Zone des Belles Ouvrières",47.18639373779297,5.826528072357178,1,,0
st_courbet,"Courbet",47.240882873535156,6.025302886962891,1,,0
st_saone__carrefour_fourney,"Saône - Carrefour Fourney",47.22028350830078,6.124545097351074,1,,0
st_montferrandlechateau__le_bochet,"Montferrand-le-Château - Le Bochet",47.19526672363281,5.920158863067627,1,,0
st_gennes__litoniere,"Gennes - Litonière",47.24232864379883,6.123642444610596,1,,1
st_danton,"Danton",47.24371337890625,6.048903942108154,1,,1
st_pugey__les_clairons,"Pugey - Les Clairons",47.17486572265625,5.979640007019043,1,,0
st_franois__la_felie,"Franois - La Félie",47.22882080078125,5.91911506652832,1,,0
st_porte_rivotte,"Porte Rivotte",47.234039306640625,6.033557891845703,1,,0
st_clairiere,"Clairière",47.250221252441406,5.976257801055908,1,,0
st_patinoire__piscine,"Patinoire / Piscine",47.21400451660156,5.968311309814453,1,,0
st_novillars__hopital,"Novillars - Hôpital",47.28363037109375,6.1261491775512695,1,,0
st_boussieres__chemin_de_chaux,"Boussières - Chemin de Chaux",47.156715393066406,5.907668113708496,1,,0
st_chemin_des_founottes,"Chemin des Founottes",47.25806427001953,6.006711006164551,1,,0
st_jourande,"Jourande",47.224002838134766,6.036984920501709,1,,0
st_orchamps,"Orchamps",47.26314926147461,6.045413970947266,1,,0
st_combe_macon,"Combe Maçon",47.27714538574219,6.0155510902404785,1,,0
st_temis,"Temis",47.25326156616211,5.997277736663818,1,,0
st_pirey__zi_louviere,"Pirey - Z.I. Louvière",47.2530403137207,5.967108726501465,1,,0
st_saintvit__roussey,"Saint-Vit - Roussey",47.18082809448242,5.805652141571045,1,,0
st_brulefoin,"Brûlefoin",47.24971389770508,6.0422539710998535,1,,0
st_pirey__les_cryots,"Pirey - Les Cryots",47.263938903808594,5.968634128570557,1,,0
st_montfaucon__ruisseau,"Montfaucon - Ruisseau",47.249595642089844,6.075624465942383,1,,0
st_flandres,"Flandres",47.2251091003418,5.972838401794434,1,,1
st_thise__egraffeux,"Thise - Egraffeux",47.272560119628906,6.0581889152526855,1,,0
st_thise__jean_dabbans,"Thise - Jean d'Abbans",47.284873962402344,6.070853233337402,1,,0
st_ecolevalentin__eglise,"École-Valentin - Eglise",47.271934509277344,5.982064247131348,1,,0
st_montfaucon__centre,"Montfaucon - Centre",47.23515701293945,6.081181049346924,1,,0
st_chalezeule__marniere,"Chalezeule - Marnière",47.26237869262695,6.059753894805908,1,,0
st_grandfontaine__giratoire,"Grandfontaine - Giratoire",47.21453857421875,5.938378810882568,1,,0
st_jacobins,"Jacobins",47.234764099121094,6.032581806182861,1,,0
st_chalezeule__fours_a_chaux,"Chalezeule - Fours à Chaux",47.25335693359375,6.064207553863525,1,,0
st_pres_de_vaux,"Prés de Vaux",47.229652404785156,6.053614139556885,1,,0
st_vivarais,"Vivarais",47.219810485839844,5.963461875915527,1,,0
st_montferrandlechateau__chapelle,"Montferrand-le-Château - Chapelle",47.1768798828125,5.915295600891113,1,,0
st_fontaine_argent,"Fontaine Argent",47.24596405029297,6.033735275268555,1,,1
st_serrelessapins__ecole,"Serre-les-Sapins - Ecole",47.24271774291992,5.932842254638672,1,,0
st_beaux_arts,"Beaux Arts",47.24333190917969,5.987794876098633,1,,0
st_osselleroutelle__randebelin,"Osselle-Routelle - Randebelin",47.16950988769531,5.854870796203613,1,,0
st_mirabeau,"Mirabeau",47.24589157104492,6.052328586578369,1,,0
st_ecole_des_4_vents,"Ecole des 4 vents",47.26348876953125,6.03238582611084,1,,0
st_vaire__arcier,"Vaire - Arcier",47.27054214477539,6.12167501449585,1,,0
st_ufr_sante,"UFR Santé",47.223411560058594,5.955965518951416,1,,0
st_la_veze__le_pontot,"La Vèze - Le Pontot",47.20571517944336,6.070982933044434,1,,0
st_osselleroutelle__moulin,"Osselle-Routelle - Moulin",47.167449951171875,5.839580059051514,1,,0
st_vallieres,"Vallières",47.21680450439453,5.981750965118408,1,,0
st_parc_micaud,"Parc Micaud",47.242919921875,6.029912948608398,1,,1
st_montboucons,"Montboucons",47.25621795654297,5.9946393966674805,1,,0
st_chanois,"Chanois",47.24894714355469,6.026954650878906,1,,0
st_thoraise__village,"Thoraise - Village",47.17312240600586,5.9031805992126465,1,,1
st_chemin_de_la_selle,"Chemin de la Selle",47.26929473876953,6.028107643127441,1,,0
st_bearn,"Béarn",47.21669387817383,5.96333122253418,1,,0
st_serrelessapins__vorin,"Serre-les-Sapins - Vorin",47.23828125,5.932535171508789,1,,0
st_montferrandlechateau__couvent,"Montferrand-le-Château - Couvent",47.19230651855469,5.916664123535156,1,,0
st_citadelle,"Citadelle",47.232154846191406,6.0313920974731445,1,,1
st_fontain__ecole,"Fontain - Ecole",47.199745178222656,6.028257846832275,1,,0
st_saintvit__la_faucine,"Saint-Vit - La Faucine",47.17733383178711,5.791347980499268,1,,0
st_lumiere,"Lumière",47.25093078613281,6.018230438232422,1,,1
st_avanneaveney__stade,"Avanne-Aveney - Stade",47.20176696777344,5.962130069732666,1,,0
st_delestraint,"Delestraint",47.26088333129883,5.9914751052856445,1,,0
st_boussieres__papeteries,"Boussières - Papeteries",47.15960693359375,5.887762546539307,1,,0
st_chalezeule__jardins_de_cocagne,"Chalezeule - Jardins de Cocagne",47.25678253173828,6.0759382247924805,1,,0
st_notre_dame,"Notre Dame",47.250221252441406,6.004894256591797,1,,0
st_leverrier,"Leverrier",47.26317596435547,5.9940571784973145,1,,0
st_avanneaveney__grand_pres,"Avanne-Aveney - Grand Prés",47.20650863647461,5.964727878570557,1,,0
st_artois,"Artois",47.22420883178711,5.971612453460693,1,,1
st_les_auxons__gare_besancon_franchecomte_tgv,"Les Auxons - Gare Besançon Franche-Comté TGV",47.307456970214844,5.95385217666626,1,,0
st_rotonde,"Rotonde",47.24781799316406,6.027254104614258,1,,0
st_meslier,"Meslier",47.23130416870117,5.992518424987793,1,,0
st_piscine_mallarme,"Piscine Mallarmé",47.24488830566406,5.998225212097168,1,,0
st_lycee_jules_haag,"Lycée Jules Haag",47.24065017700195,6.013427734375,1,,0
st_creuse,"Creuse",47.224544525146484,6.031843185424805,1,,0
st_thise__longues_raies,"Thise - Longues Raies",47.26858139038086,6.060699939727783,1,,0
st_allende,"Allende",47.21976852416992,5.973668098449707,1,,0
st_beure__village,"Beure - Village",47.20874786376953,6.00379753112793,1,,1
st_ecolevalentin__maisonnettes,"École-Valentin - Maisonnettes",47.27103805541992,5.990627288818359,1,,0
st_deville,"Deville",47.24761962890625,6.006214141845703,1,,0
st_saintvit__antorpe,"Saint-Vit - Antorpe",47.18429946899414,5.791965007781982,1,,0
st_ecolevalentin__espace_valentin,"École-Valentin - Espace Valentin",47.286502838134766,5.992903709411621,1,,1
st_paul_bert,"Paul Bert",47.255027770996094,6.028098106384277,1,,1
st_pelousey__chene_beni,"Pelousey - Chêne Béni",47.27981185913086,5.93231201171875,1,,0
st_chemaudin_et_vaux__la_nouelle,"Chemaudin et Vaux - La Nouelle",47.223968505859375,5.895144462585449,1,,0
st_malpas,"Malpas",47.22660446166992,6.035579204559326,1,,0
st_st_claude,"St Claude",47.25893783569336,6.009644985198975,1,,1
st_colombot,"Colombot",47.24512481689453,6.0457000732421875,1,,0
st_chaffanjon,"Chaffanjon",47.24610137939453,6.047885894775391,1,,0
st_ile_de_france,"Ile de France",47.221988677978516,5.9674811363220215,1,,0
st_tristan_bernard,"Tristan Bernard",47.24817657470703,6.037228584289551,1,,1
st_chaucenne__abribus,"Chaucenne - Abribus",47.283180236816406,5.898077011108398,1,,1
st_novillars__marie_curie,"Novillars - Marie Curie",47.28822708129883,6.132494926452637,1,,1
st_pleniere,"Plénière",47.26454544067383,6.017704963684082,1,,0
st_seiler,"Seiler",47.258338928222656,6.022894859313965,1,,0
st_chatillonleduc__leon_baud,"Châtillon-le-Duc - Léon Baud",47.312774658203125,5.999785423278809,1,,0
st_flammarion,"Flammarion",47.26029586791992,5.999845027923584,1,,0
st_belin,"Belin",47.225181579589844,5.965490341186523,1,,0
st_palais_des_sports,"Palais des Sports",47.24597930908203,6.000639915466309,1,,1
st_montfaucon__bas_village,"Montfaucon - Bas Village",47.22795867919922,6.079877853393555,1,,0
st_baverez,"Baverez",47.242801666259766,5.978666305541992,1,,0
st_malcombe,"Malcombe",47.2225227355957,5.982332706451416,1,,0
st_vareilles,"Vareilles",47.242759704589844,6.046743869781494,1,,0
st_mamirolle__pont_rn_57,"Mamirolle - Pont RN 57",47.19565200805664,6.153655052185059,1,,0
st_thise__charmilles,"Thise - Charmilles",47.2867317199707,6.072589874267578,1,,0
st_thise__tilleuls,"Thise - Tilleuls",47.2806282043457,6.068930625915527,1,,0
st_pirey__rue_du_college,"Pirey - Rue du Collège",47.258480072021484,5.959552764892578,1,,0
st_rochelezbeaupre__gare,"Roche-lez-Beaupré - Gare",47.27581787109375,6.112574577331543,1,,1
st_france_3,"France 3",47.23172378540039,6.023315906524658,1,,0
st_thise__route_de_besancon,"Thise - Route de Besançon",47.27728271484375,6.0681047439575195,1,,0
st_vorgeslespins__boulangerie,"Vorges-les-Pins - Boulangerie",47.16206359863281,5.934943199157715,1,,0
st_avanneaveney__combots,"Avanne-Aveney - Combots",47.207088470458984,5.964743137359619,1,,0
st_canal_tarragnoz,"Canal Tarragnoz",47.22999572753906,6.0300092697143555,1,,0
st_champoux__mairie,"Champoux - Mairie",47.33405303955078,6.136980056762695,1,,1
st_misereysalines__ancienne_gare,"Miserey-Salines - Ancienne Gare",47.284976959228516,5.962760925292969,1,,0
st_dolto,"Dolto",47.223087310791016,5.960231781005859,1,,0
st_saone__planchettes,"Saône - Planchettes",47.217594146728516,6.111087799072266,1,,0
st_duchaillut,"Duchaillut",47.25307083129883,6.030250072479248,1,,0
st_beure__escale,"Beure - Escale",47.210205078125,6.000894069671631,1,,0
st_champvanslesmoulins__centre,"Champvans-les-Moulins - Centre",47.25439453125,5.914865970611572,1,,1
st_pouilleyfrancais__mairie,"Pouilley-Français - Mairie",47.20830535888672,5.843457221984863,1,,0
st_thise__petit_parc,"Thise - Petit Parc",47.275718688964844,6.06174373626709,1,,0
st_villarssaintgeorges__ecole,"Villars-Saint-Georges - Ecole",47.12588882446289,5.827277183532715,1,,0
st_chaleze__ecluse,"Chalèze - Ecluse",47.27085494995117,6.084733963012695,1,,0
st_pelousey__champ_pusy,"Pelousey - Champ Pusy",47.2705192565918,5.919536113739014,1,,0
st_metin,"Métin",47.24647521972656,6.008460998535156,1,,0
st_papillon,"Papillon",47.253929138183594,6.038331031799316,1,,0
st_ecolevalentin__champetre,"École-Valentin - Champêtre",47.274208068847656,6.0029802322387695,1,,1
st_morre__charade,"Morre - Charade",47.229454040527344,6.0672807693481445,1,,0
st_malherbe,"Malherbe",47.22111892700195,6.015098571777344,1,,0
st_kennedy,"Kennedy",47.238685607910156,5.988785743713379,1,,1
st_chateaufarine,"Châteaufarine",47.21579360961914,5.949155807495117,1,,1
st_mamirolle__petit_pont,"Mamirolle - Petit Pont",47.19986343383789,6.160252571105957,1,,0
st_audeux__village,"Audeux - Village",47.2610969543457,5.871451377868652,1,,0
st_saintvit__centreville,"Saint-Vit - Centre-Ville",47.182579040527344,5.812319755554199,1,,0
st_deux_lys,"Deux Lys",47.225189208984375,6.018142223358154,1,,0
st_clinique_st_vincent,"Clinique St Vincent",47.24456787109375,5.980513095855713,1,,0
st_osselleroutelle__noyers,"Osselle-Routelle - Noyers",47.16669845581055,5.850399971008301,1,,0
st_pont_de_bregille,"Pont de Bregille",47.23799133300781,6.032745361328125,1,,0
st_gare_viotte_nord,"Gare Viotte Nord",47.2470817565918,6.020109176635742,1,,1
st_suard,"Suard",47.25020980834961,6.029983997344971,1,,0
st_chatillonleduc__clos_du_fort,"Châtillon-le-Duc - Clos du Fort",47.30874252319336,5.999996185302734,1,,0
st_isenbart,"Isenbart",47.242835998535156,6.025144577026367,1,,1
st_ecolevalentin__centre_commercial,"École-Valentin - Centre Commercial",47.281944274902344,5.992369174957275,1,,1
st_liberte,"Liberté",47.24752426147461,6.028461456298828,1,,1
st_grand_buisson,"Grand Buisson",47.2674560546875,6.049343109130859,1,,0
st_battant,"Battant",47.2397575378418,6.0196757316589355,1,,0
st_fabre,"Fabre",47.238929748535156,6.039542198181152,1,,0
st_lycee_pergaud,"Lycée Pergaud",47.263511657714844,6.044341087341309,1,,1
st_chalezeule__combottes,"Chalezeule - Combottes",47.25526809692383,6.069415092468262,1,,0
st_chatillonleduc__bellevue,"Châtillon-le-Duc - Bellevue",47.30616760253906,6.008241653442383,1,,0
st_amagney__malmaison,"Amagney - Malmaison",47.29878616333008,6.158827781677246,1,,0
st_chatillonleduc__cayenne,"Châtillon-le-Duc - Cayenne",47.314632415771484,5.996208190917969,1,,0
st_st_maurice,"St Maurice",47.235755920410156,6.027451992034912,1,,0
st_montfaucon__ferme,"Montfaucon - Ferme",47.24640655517578,6.070677757263184,1,,0
st_clairs_soleils_college_pu,"Clairs Soleils (Collège PU)",47.25324249267578,6.0594072341918945,1,,0
st_mamirolle__transformateur,"Mamirolle - Transformateur",47.20265197753906,6.155817031860352,1,,0
st_mairie,"Mairie",47.236610412597656,6.022457122802734,1,,0
st_chatillonleduc__mazarin,"Châtillon-le-Duc - Mazarin",47.305110931396484,6.001376152038574,1,,0
st_grandfontaine__les_dolines,"Grandfontaine - Les Dolines",47.21209716796875,5.924288749694824,1,,0
st_vallon_du_jour,"Vallon du Jour",47.26641845703125,6.027457237243652,1,,0
st_avanneaveney__cimetiere_davanne,"Avanne-Aveney - Cimetière d'Avanne",47.2050895690918,5.965301990509033,1,,0
st_grandfontaine__les_vergers,"Grandfontaine - Les Vergers",47.19757843017578,5.898090362548828,1,,0
st_combe_saragosse,"Combe Saragosse",47.26160430908203,6.031678199768066,1,,0
st_chu_minjoz,"CHU Minjoz",47.226802825927734,5.964521408081055,1,,0
st_poste,"Poste",47.23945617675781,6.026186943054199,1,,1
st_misereysalines__monument,"Miserey-Salines - Monument",47.28456497192383,5.968116760253906,1,,0
st_les_auxons__les_marronniers,"Les Auxons - Les Marronniers",47.30064010620117,5.950660228729248,1,,1
st_lebeuf,"Lebeuf",47.25891876220703,6.045239448547363,1,,0
st_diderot_devant_gymnase,"Diderot (devant gymnase)",47.22061538696289,5.970661163330078,1,,0
st_beure__les_cras,"Beure - Les Cras",47.201637268066406,5.997868537902832,1,,0
st_champagney__abribus,"Champagney - Abribus",47.25896072387695,5.907086372375488,1,,0
st_flore,"Flore",47.24567794799805,6.028158664703369,1,,0
st_montfaucon__la_vierge,"Montfaucon - La Vierge",47.183868408203125,6.26814603805542,1,,0
st_fontain__village,"Fontain - Village",47.19709396362305,6.000946521759033,1,,1
st_corvee,"Corvée",47.259368896484375,6.043828964233398,1,,1
st_place_guyon,"Place Guyon",47.228965759277344,6.042394638061523,1,,0
st_saone__creux_sous_roche,"Saône - Creux sous Roche",47.21417999267578,6.107940673828125,1,,0
st_lecourbe,"Lecourbe",47.231040954589844,6.027190208435059,1,,0
st_vieilley,"Vieilley",47.26525115966797,6.033813953399658,1,,0
st_rosetfluans__la_veloupe,"Roset-Fluans - La Veloupe",47.154300689697266,5.8495402336120605,1,,0
st_cite_des_gacognes,"Cité des Gacognes",47.228248596191406,6.043943405151367,1,,0
st_marot,"Marot",47.21815872192383,5.957578659057617,1,,1
st_audeux__mairie,"Audeux - Mairie",47.262413024902344,5.8724284172058105,1,,1
st_pont_de_beure,"Pont de Beure",47.210731506347656,5.995985507965088,1,,0
st_montfaucon__fours_a_chaux,"Montfaucon - Fours à Chaux",47.22874069213867,6.084169864654541,1,,0
st_torpes__la_combe,"Torpes - la combe",47.16577911376953,5.884570121765137,1,,0
st_montferrandlechateau__fontaine,"Montferrand-le-Château - Fontaine",47.19081497192383,5.913862228393555,1,,0
st_8_mai,"8 Mai",47.234832763671875,6.01822566986084,1,,0
st_gibelotte,"Gibelotte",47.242454528808594,6.0097575187683105,1,,1
st_4_vents,"4 Vents",47.25961685180664,6.029491424560547,1,,1
st_chaucenne__les_barrots,"Chaucenne - Les Barrots",47.28966522216797,5.9042181968688965,1,,0
st_rochelezbeaupre__place,"Roche-lez-Beaupré - Place",47.27570343017578,6.113452911376953,1,,1
st_oratoire,"Oratoire",47.228023529052734,5.984286308288574,1,,1
st_larmet,"Larmet",47.24940490722656,6.019868850708008,1,,1
st_thise__combe_balland,"Thise - Combe Balland",47.2653694152832,6.06082010269165,1,,0
st_intermarche,"Intermarché",47.24762725830078,5.999352931976318,1,,0
st_morre__le_pautey,"Morre - Le Pautey",47.22271728515625,6.069416046142578,1,,0
st_la_chevillotte__blatiere,"La Chevillotte - Blatière",47.20851135253906,6.143342971801758,1,,0
st_les_auxons__le_mont,"Les Auxons - Le Mont",47.292388916015625,5.952422142028809,1,,0
st_chaleze__haut,"Chalèze - Haut",47.26348114013672,6.091139793395996,1,,0
st_hopital_j_minjoz,"Hôpital J. Minjoz",47.22673416137695,5.963761329650879,1,,0
st_de_vigny,"De Vigny",47.215301513671875,5.961509704589844,1,,1
st_chaudanne,"Chaudanne",47.23045349121094,6.014411926269531,1,,0
st_chemin_de_la_croix,"Chemin de la Croix",47.271514892578125,6.0284528732299805,1,,0
st_fontaine_ecu,"Fontaine Ecu",47.25035095214844,6.009775161743164,1,,0
st_grandfontaine__za,"Grandfontaine - Z.A.",47.203521728515625,5.902198791503906,1,,0
st_le_gratteris__village,"Le Gratteris - Village",47.183197021484375,6.1367506980896,1,,1
st_misereysalines__fontaine,"Miserey-Salines - Fontaine",47.28651428222656,5.974203109741211,1,,1
st_donzelot,"Donzelot",47.249420166015625,6.050732612609863,1,,0
st_chemaudin_et_vaux__giratoire,"Chemaudin et Vaux - Giratoire",47.23288345336914,5.8859357833862305,1,,0
st_thise__horizon,"Thise - Horizon",47.28139877319336,6.082528114318848,1,,0
st_concorde,"Concorde",47.229129791259766,5.989171028137207,1,,1
